a_walk,acor_1.rho,acor_2.rho,acor_3.rho,acor_1.phi,acor_2.phi,acor_3.phi,dos.min,dos.max,dos.mean,dos.std,fdc_cor,fn_cor,n_deg.min,n_deg.max,n_deg.mean,n_deg.std,n_walk.min,n_walk.max,n_walk.mean,n_walk.std
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.3541,4.02506
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,18.2997,4.77225
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.4,5.60746
0.2275,0.698627,0.635383,0.541771,0.698627,0.287748,0.0523432,0.0,1.0,0.605,0.488851,-0.625999,0.673786,10.0,16.0,13.495,2.74863,0.0,14.0,7.23519,1.99795
0.225,0.660441,0.467801,0.347084,0.660441,0.056078,0.0327712,0.0,1.0,0.65,0.47697,-0.533364,0.705221,14.0,20.0,17.15,2.70694,0.0,15.0,8.32886,2.58971
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.3438,3.78063
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,17.7256,4.64676
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,36.0,22.2499,5.57324
0.22,0.708332,0.655036,0.517989,0.708332,0.30767,-0.0469348,0.0,1.0,0.635,0.48143,-0.618959,0.678109,10.0,16.0,13.355,2.74754,0.0,16.0,7.59014,2.0491
0.215,0.679487,0.557241,0.474265,0.679487,0.177482,0.0810048,0.0,1.0,0.67,0.470213,-0.533327,0.716126,14.0,20.0,17.675,2.69618,0.0,17.0,8.50269,2.73548
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.8806,4.261
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,17.7814,4.76387
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,36.0,22.5819,6.00342
0.18125,0.644668,0.578265,0.460869,0.644668,0.278349,0.023006,0.0,1.0,0.62875,0.483139,-0.644669,0.674714,10.0,16.0,13.6937,2.72258,0.0,15.0,7.70797,2.10312
0.22,0.737963,0.583957,0.494954,0.737963,0.0864449,0.0829077,0.0,1.0,0.585,0.492722,-0.529907,0.819195,14.0,20.0,17.29,2.78674,0.0,17.0,9.02159,2.7842
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,27.0,14.6826,4.10396
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.1193,4.81037
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,23.1439,5.96966
0.19,0.706768,0.582831,0.480517,0.706768,0.166461,0.0400969,0.0,1.0,0.6125,0.487179,-0.642175,0.681933,10.0,16.0,13.5887,2.74037,0.0,16.0,7.63828,2.07128
0.2,0.659618,0.492769,0.35471,0.659618,0.102094,-0.00802896,0.0,1.0,0.65,0.47697,-0.563088,0.713183,14.0,20.0,17.62,2.70474,0.0,18.0,9.37652,2.77217
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.6399,4.279
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.3568,5.08419
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.1079,5.65602
0.1975,0.669165,0.583993,0.4808,0.669165,0.246662,0.0411612,0.0,1.0,0.6325,0.482124,-0.665593,0.683474,10.0,16.0,13.76,2.71291,0.0,14.0,7.23977,2.0067
0.26,0.721516,0.585327,0.500581,0.721516,0.135043,0.080428,0.0,1.0,0.59,0.491833,-0.610281,0.761896,14.0,20.0,17.465,2.76745,0.0,18.0,8.74657,2.68596
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.7107,3.99114
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.389,4.96087
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,23.3059,5.94478
0.22125,0.640015,0.517654,0.439372,0.640015,0.182991,0.0903853,0.0,1.0,0.63125,0.482466,-0.60829,0.660493,10.0,16.0,13.3837,2.75163,0.0,14.0,7.31619,2.0069
0.235,0.746322,0.593359,0.465278,0.746322,0.0820824,-0.00561249,0.0,1.0,0.63,0.482804,-0.581199,0.612658,14.0,20.0,17.27,2.75265,0.0,18.0,9.10418,2.85275
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.6511,4.25586
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,17.3665,4.80888
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,22.2834,5.819
0.20125,0.689741,0.605009,0.502546,0.689741,0.246571,0.0366987,0.0,1.0,0.6125,0.487179,-0.640785,0.650727,10.0,16.0,13.4962,2.74044,0.0,14.0,7.32517,2.01421
0.19,0.348958,0.0883508,0.218421,0.348958,-0.0380552,0.227716,0.0,1.0,0.645,0.478513,-0.552756,0.686323,14.0,20.0,17.205,2.7355,0.0,18.0,9.13214,2.86607
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.7836,4.13047
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,17.7174,4.81418
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,40.0,22.8616,5.79918
0.2075,0.643608,0.539234,0.458212,0.643608,0.213401,0.0856245,0.0,1.0,0.61875,0.485694,-0.638653,0.684259,10.0,16.0,13.4625,2.74292,0.0,16.0,7.60979,2.06613
0.215,0.71163,0.53568,0.497768,0.71163,0.0592849,0.197161,0.0,1.0,0.61,0.48775,-0.554183,0.761604,14.0,20.0,17.41,2.77162,0.0,17.0,8.5794,2.69675
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.6114,4.11411
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,18.5198,5.16112
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,23.1325,6.10257
0.20875,0.754994,0.679587,0.568898,0.754994,0.254826,-0.0145027,0.0,1.0,0.61875,0.485694,-0.62901,0.713142,10.0,16.0,13.5512,2.74133,0.0,14.0,7.09215,1.97887
0.225,0.689973,0.577953,0.454471,0.689973,0.194471,-0.00184597,0.0,1.0,0.585,0.492722,-0.583661,0.716195,14.0,20.0,17.39,2.76548,0.0,18.0,8.58836,2.80325
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,28.0,14.2403,3.95155
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.0279,4.95739
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,36.0,22.1903,5.70333
0.20125,0.683263,0.576251,0.458541,0.683263,0.205199,0.0105707,0.0,1.0,0.6125,0.487179,-0.65046,0.683364,10.0,16.0,13.5575,2.7412,0.0,16.0,7.54828,2.07256
0.22,0.736717,0.618872,0.478463,0.736717,0.166476,-0.0544655,0.0,1.0,0.63,0.482804,-0.464548,0.726893,14.0,20.0,17.31,2.76657,0.0,17.0,8.6202,2.62984
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,29.0,14.552,4.05355
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,17.5753,4.74659
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,23.1234,6.04445
0.21875,0.70133,0.590428,0.484606,0.70133,0.193971,0.0302723,0.0,1.0,0.59875,0.490151,-0.631361,0.719656,10.0,16.0,13.5638,2.7479,0.0,15.0,7.58649,2.08553
0.215,0.659618,0.481604,0.406011,0.659618,0.0823291,0.107266,0.0,1.0,0.605,0.488851,-0.503887,0.814265,14.0,20.0,17.225,2.77027,0.0,18.0,9.02726,2.90213
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,13.9786,3.97172
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.1924,4.77334
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,36.0,22.4898,5.81196
0.2175,0.665293,0.564165,0.460196,0.665293,0.218072,0.0407431,0.0,1.0,0.63125,0.482466,-0.643424,0.624975,10.0,16.0,13.765,2.70689,0.0,14.0,7.23013,1.98419
0.215,0.719748,0.55751,0.413902,0.719748,0.0818999,-0.0280903,0.0,1.0,0.57,0.495076,-0.63208,0.688227,14.0,20.0,17.415,2.76636,0.0,18.0,9.11214,2.90557
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.4478,4.00682
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,17.6498,4.72775
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,40.0,22.816,5.85405
0.19875,0.763155,0.659877,0.59252,0.763155,0.185518,0.101129,0.0,1.0,0.6125,0.487179,-0.623712,0.729562,10.0,16.0,13.5488,2.73041,0.0,16.0,7.62808,2.07925
0.195,0.727034,0.644694,0.56166,0.727034,0.24631,0.0662098,0.0,1.0,0.605,0.488851,-0.528538,0.760057,14.0,20.0,17.34,2.76304,0.0,17.0,8.77413,2.73345
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,14.6627,4.09478
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.4115,4.8416
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,22.4633,5.85436
0.23125,0.629991,0.51938,0.398462,0.629991,0.2031,0.0168816,0.0,1.0,0.63375,0.481779,-0.611822,0.656504,10.0,16.0,13.4838,2.72667,0.0,16.0,7.70881,2.07503
0.2,0.820985,0.724803,0.627619,0.820985,0.155796,-0.00827681,0.0,1.0,0.615,0.486595,-0.5357,0.698582,14.0,20.0,17.365,2.73711,0.0,17.0,8.87891,2.82185
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,14.2309,4.14762
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,18.5723,5.03062
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.6539,5.82614
0.195,0.677744,0.565835,0.499348,0.677744,0.196977,0.111405,0.0,1.0,0.585,0.492722,-0.660012,0.644682,10.0,16.0,13.7225,2.73002,0.0,14.0,7.18408,2.00527
0.205,0.650756,0.519843,0.429761,0.650756,0.167141,0.0700273,0.0,1.0,0.65,0.47697,-0.523973,0.778851,14.0,20.0,17.65,2.69768,0.0,17.0,8.91662,2.82723
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.7697,4.15168
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.2594,5.04489
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.5497,5.83006
0.1875,0.627171,0.522168,0.429495,0.627171,0.21235,0.0662327,0.0,1.0,0.62875,0.483139,-0.644934,0.704222,10.0,16.0,13.71,2.71033,0.0,16.0,7.50579,2.08722
0.185,0.657461,0.528639,0.442495,0.657461,0.169767,0.076761,0.0,1.0,0.625,0.484123,-0.549867,0.755091,14.0,20.0,17.42,2.73379,0.0,17.0,8.77005,2.7636
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.6364,4.15635
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,17.9018,4.73326
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,22.7686,5.87961
0.21625,0.690703,0.611315,0.523997,0.690703,0.256716,0.0672315,0.0,1.0,0.61625,0.486298,-0.613945,0.665611,10.0,16.0,13.4075,2.7539,0.0,14.0,7.22544,1.98028
0.22,0.740091,0.568402,0.388889,0.740091,0.0456968,-0.102758,0.0,1.0,0.63,0.482804,-0.41936,0.714216,14.0,20.0,17.13,2.75374,0.0,18.0,9.04806,2.86024
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.8105,4.03241
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,18.371,4.8829
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.6331,6.00469
0.20625,0.670438,0.568303,0.457599,0.670438,0.215827,0.0269035,0.0,1.0,0.615,0.486595,-0.641413,0.634091,10.0,16.0,13.5013,2.74864,0.0,14.0,7.23541,1.997
0.24,0.764706,0.568245,0.410714,0.764706,-0.039811,-0.0257653,0.0,1.0,0.61,0.48775,-0.601389,0.80111,14.0,20.0,17.67,2.72967,0.0,17.0,9.19831,2.79575
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,14.7746,3.97252
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,18.5865,4.92245
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,37.0,22.783,5.72429
0.21625,0.647039,0.538826,0.410269,0.647039,0.206707,-9.64697e-05,0.0,1.0,0.6175,0.485998,-0.634159,0.655419,10.0,16.0,13.515,2.74723,0.0,16.0,7.66187,2.07541
0.17,0.758901,0.599561,0.511384,0.758901,0.055723,0.0932994,0.0,1.0,0.625,0.484123,-0.61538,0.675021,14.0,20.0,17.735,2.70828,0.0,18.0,8.68249,2.61094
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,15.0298,4.15481
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.468,4.89169
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,23.3365,5.99538
0.2225,0.643522,0.53778,0.436887,0.643522,0.211067,0.0500771,0.0,1.0,0.63375,0.481779,-0.636481,0.662461,10.0,16.0,13.7075,2.70637,0.0,14.0,7.23544,2.01055
0.165,0.672899,0.512114,0.435359,0.672899,0.108408,0.102017,0.0,1.0,0.61,0.48775,-0.533357,0.706303,14.0,20.0,17.58,2.72279,0.0,18.0,8.68239,2.7303
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.8376,4.06327
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.2471,4.87033
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,37.0,22.7752,5.86636
0.2025,0.678053,0.565971,0.437683,0.678053,0.196605,-0.00757786,0.0,1.0,0.6175,0.485998,-0.672411,0.691001,10.0,16.0,13.6375,2.71221,0.0,16.0,7.6487,2.11131
0.22,0.730037,0.598141,0.485176,0.730037,0.139575,0.0165174,0.0,1.0,0.625,0.484123,-0.56897,0.75215,14.0,20.0,17.3,2.77669,0.0,17.0,9.17323,2.67318
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,27.0,14.7283,3.97777
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,31.0,18.1095,4.7037
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,37.0,22.1774,5.93456
0.2075,0.693339,0.573,0.441776,0.693339,0.177709,-0.0161463,0.0,1.0,0.62375,0.484444,-0.655456,0.656854,10.0,16.0,13.6025,2.73167,0.0,15.0,7.57673,2.06922
0.14,0.73262,0.57555,0.417647,0.73262,0.0837908,-0.0653636,0.0,1.0,0.63,0.482804,-0.518099,0.779146,14.0,20.0,17.345,2.70296,0.0,18.0,8.82886,2.78138
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.9857,4.09506
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,18.5925,4.74361
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,36.0,22.5334,5.77538
0.21625,0.660371,0.602574,0.469787,0.660371,0.295232,-0.0109146,0.0,1.0,0.6325,0.482124,-0.618787,0.678886,10.0,16.0,13.4863,2.72393,0.0,16.0,7.66687,2.07589
0.185,0.849198,0.777813,0.685452,0.849198,0.203236,-0.0501665,0.0,1.0,0.615,0.486595,-0.562165,0.694208,14.0,20.0,17.445,2.7617,0.0,17.0,8.91672,2.70791
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,27.0,13.9379,4.12276
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,17.5653,4.66352
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.5438,5.69147
0.21375,0.690058,0.629962,0.533891,0.690058,0.293578,0.05059,0.0,1.0,0.6475,0.477749,-0.656367,0.648087,10.0,16.0,13.5337,2.71963,0.0,15.0,7.66162,2.04245
0.21,0.65781,0.504372,0.369762,0.65781,0.126317,-0.00573535,0.0,1.0,0.605,0.488851,-0.549715,0.725033,14.0,20.0,17.53,2.7512,0.0,16.0,8.82169,2.62002
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,28.0,14.732,4.07877
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,17.1152,4.46746
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,40.0,22.3699,5.68245
0.21125,0.690352,0.600353,0.528716,0.690352,0.236461,0.0992061,0.0,1.0,0.64875,0.477361,-0.616833,0.666961,10.0,16.0,13.4175,2.73646,0.0,14.0,7.26823,2.00203
0.215,0.654051,0.524534,0.426368,0.654051,0.169081,0.0552571,0.0,1.0,0.65,0.47697,-0.486626,0.795701,14.0,20.0,17.425,2.72844,0.0,17.0,9.01881,2.7889
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.7631,4.08101
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.7502,4.96409
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.3491,5.6089
0.2125,0.639134,0.531945,0.439825,0.639134,0.20871,0.0661174,0.0,1.0,0.63625,0.481078,-0.649019,0.691588,10.0,16.0,13.5312,2.71552,0.0,16.0,7.63966,2.08583
0.17,0.838693,0.756575,0.684002,0.838693,0.179263,0.044832,0.0,1.0,0.64,0.48,-0.61084,0.716085,14.0,20.0,17.66,2.68596,0.0,17.0,8.54915,2.70752
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,14.212,3.89022
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.5402,4.73417
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,22.996,5.82368
0.19,0.659267,0.562444,0.459458,0.659267,0.226067,0.043701,0.0,1.0,0.6075,0.488307,-0.650532,0.698733,10.0,16.0,13.6363,2.72056,0.0,14.0,7.25096,2.02286
0.22,0.73872,0.606132,0.442076,0.73872,0.133008,-0.0994606,0.0,1.0,0.635,0.48143,-0.593788,0.702358,14.0,20.0,17.67,2.67415,0.0,17.0,8.93562,2.70438
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,25.0,13.989,3.86704
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,18.1937,4.8112
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,22.4629,5.8547
0.21375,0.642147,0.542763,0.481339,0.642147,0.221918,0.121078,0.0,1.0,0.6425,0.479264,-0.63147,0.66848,10.0,16.0,13.5288,2.73206,0.0,14.0,7.24144,2.03111
0.18,0.752858,0.688868,0.623932,0.752858,0.281791,0.0985588,0.0,1.0,0.625,0.484123,-0.563631,0.788933,14.0,20.0,17.655,2.71955,0.0,17.0,9.01164,2.68874
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,26.0,14.3601,3.99846
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,29.0,17.8356,4.66525
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,37.0,23.0327,5.91441
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.86366,2.1133
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,18.0,9.17174,2.83899
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,27.0,14.4493,4.10536
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,32.0,17.5015,4.73992
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,22.2723,5.71781
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.80078,2.09455
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.0,9.29164,2.85879
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,28.0,15.1469,4.26888
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,30.0,18.1335,4.84333
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,38.0,23.0938,5.8751
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.91235,2.13503
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,18.0,9.09871,2.86985
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,27.0,15.3168,4.22821
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,33.0,18.5698,4.86495
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,39.0,23.5014,5.95571
0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,7.93978,2.09891
